,City,Arcade,Venue_ID,Venue_Name,Venue_Address
42,"Dallas, TX",Free Play Arcade,605e6a25298fbc26c9a065ee,Black Friday,No Address
43,"Dallas, TX",Free Play Arcade,4bf9d58d4a67c928ed8e27cf,Baskin-Robbins,"1748 E. Belt Line Rd, Richardson East Center"
44,"Dallas, TX",Free Play Arcade,4e78e60ab61ce1c898c04e6a,Sherwin-Williams Paint Store,1732 E Belt Line Rd
45,"Dallas, TX",Free Play Arcade,4b8ef663f964a520694133e3,Harbor Freight Tools,1704 E Belt Line Rd
46,"Dallas, TX",Free Play Arcade,5647fe3c498e37c29a8b9d31,Melones Sport Bar,No Address
47,"Dallas, TX",Free Play Arcade,4c7aa5b3566db60c8fa1480e,Dollar Tree,1750 E Belt Line Rd
48,"Dallas, TX",Free Play Arcade,4e444b65b61cac6fc753c1ea,Thrift City,No Address
49,"Dallas, TX",Free Play Arcade,4b934017f964a520443d34e3,Taco Bell,1606 E Belt Line Rd
50,"Dallas, TX",Free Play Arcade,4b7602e2f964a5206c362ee3,Callisto,1680 E Belt Line Rd
51,"Dallas, TX",Free Play Arcade,551eec05498e5f130f6b6c2b,Thrift City Richardson,No Address
52,"Dallas, TX",Free Play Arcade,4b70b49bf964a520b62a2de3,KFC,1776 E Belt Line Rd
53,"Dallas, TX",Free Play Arcade,4c60033e3a3703bba91de406,Pizza Hut,1602 E Belt Line Rd
54,"Dallas, TX",Free Play Arcade,5c4e1c29f129b50025c9a3b6,Danang Soup House,No Address
55,"Dallas, TX",Free Play Arcade,4b0af9d8f964a520f72a23e3,SuperTarget,601 S Plano Rd
56,"Dallas, TX",Free Play Arcade,4b807ea9f964a520767730e3,Applebee's,1610 E Belt Line Rd
57,"Dallas, TX",Gonzo's Rolling Arcade,4c36b64718e72d7f4e6115f5,The Corner Bar,3311 Dogwood Ct
58,"Dallas, TX",Gonzo's Rolling Arcade,4d30b687a62d721e4afa9c7d,Armstrong Elmentary School,4750 Ben Davis Rd
59,"Dallas, TX",Gonzo's Rolling Arcade,4c48cefefbafc92845f011da,Phantom Regiment Staff Bus,On the Road 2010
60,"Dallas, TX",Gonzo's Rolling Arcade,5bbfa7d50457b7002c55f772,Amy’s Hallmark,5120 Highway 78
61,"Dallas, TX",Gonzo's Rolling Arcade,5da8cc986f13620008e6aa29,Ariel Pointe of Sachse,3400 Miles Rd
62,"Dallas, TX",Gonzo's Rolling Arcade,59efaf4e09e28363b53ca344,Bop Joa,5120 Highway 78 #350
63,"Dallas, TX",Gonzo's Rolling Arcade,60a44194339c3105925b7b2e,Simply Liquor,No Address
64,"Dallas, TX",Gonzo's Rolling Arcade,4e9c76fff790b2a91a170b2e,Hallmark Gold Crown,No Address
65,"Dallas, TX",Gonzo's Rolling Arcade,5f7f829697a43a7035db2596,Sachse Nail Bar,5120 TX-78 #300
66,"Dallas, TX",Gonzo's Rolling Arcade,550d6aef498e35229cc4ec2c,Mr Clean Cleaners,No Address
67,"Dallas, TX",Gonzo's Rolling Arcade,50d71e3fe4b073c629ef8577,Donut Place,No Address
68,"Dallas, TX",Gonzo's Rolling Arcade,52753ac311d20efbddbbbf96,Starbucks,5190 Highway 78
69,"Dallas, TX",Gonzo's Rolling Arcade,4bc2429d461576b041277d32,Michael's Nails,No Address
70,"Dallas, TX",Gonzo's Rolling Arcade,4bdf2b866198c9b6fe3016ff,Lake Pointe Medical Partners,No Address
71,"Dallas, TX",Gonzo's Rolling Arcade,5e95f8f1281a3d0007e24b21,All Storage - Garland,5760 Bunker Hill Road
72,"Dallas, TX",Gonzo's Rolling Arcade,5a944f7058aa7f5f77beeecb,Waffle House,5020 State Hwy 78
73,"Dallas, TX",Gonzo's Rolling Arcade,4df13fd4c65bf55ee52203db,Gamestop,No Address
74,"Dallas, TX",Gonzo's Rolling Arcade,51911792498e91f3cb3aa58b,MinuteClinic,5702 Lavon Dr
75,"Dallas, TX",Gonzo's Rolling Arcade,5738d7b2498ed0c6af6d4126,Sachse Old Parks and Rec,No Address
76,"Dallas, TX",Gonzo's Rolling Arcade,4cf0591e899c6ea8b021eac1,Exxon,2900 Miles Road
77,"Dallas, TX",Noah's Arcade,4f551f80e4b03be365ef2768,Flynns,No Address
78,"Dallas, TX",Noah's Arcade,4ebad5bc0aafc46b9832e99a,Fellowship Church Jogging Trail,No Address
79,"Dallas, TX",Noah's Arcade,52163f95498e9fe8b1a73a99,NABCO,511 S Royal Ln
80,"Dallas, TX",Noah's Arcade,4cf506d588de3704fe32882b,Round2,445 S Royal Ln
81,"Dallas, TX",Noah's Arcade,519d2151498e21448dfc2414,sunbelt,No Address
82,"Dallas, TX",Noah's Arcade,4ceada30f86537042e42bfc4,Mannatech Inc.,445 S Royal Ln
83,"Dallas, TX",Noah's Arcade,5286184f11d2f6b689e5cec8,Staples Dcs,444 S Royal Ln
84,"Dallas, TX",Noah's Arcade,4c632c17fa7bc928e7fd0f27,Fresenius Medical Care/TruBlu Logistics,1110 Northpoint Dr
85,"Dallas, TX",Noah's Arcade,6082d44e42b8850632bdc6f5,Premier Logitech,No Address
86,"Dallas, TX",Noah's Arcade,5e45d54c4f10a40008010de8,Fairfield Inn & Suites by Marriott Dallas DFW Airport North/Coppell Grapevine,1150 Northpoint Drive
87,"Dallas, TX",Noah's Arcade,4dfe105f62e1a52ce9163040,Wagon Wheel Tennis Center,No Address
88,"Dallas, TX",Noah's Arcade,4f3daf98e4b0869411401544,Wagon Wheel Water Tower Fields,No Address
89,"Dallas, TX",Noah's Arcade,4c7e73f73b22a1cd60d2619e,ThyssenKrupp Elevator,621 S Royal Ln
90,"Dallas, TX",Noah's Arcade,4f400ee1e4b02950289e0d8c,Guess,No Address
91,"Dallas, TX",Noah's Arcade,5f6b62a86074954e688b9c78,Wallis and Baker Apartments and Brownstones,3155 Stars and Stripes Way
92,"Dallas, TX",Noah's Arcade,5712cb60cd10d64b1f16e532,The Laurel,2040 Enchanted Way
93,"Dallas, TX",Noah's Arcade,4e41b0a0814da3635cd6d511,Coppell Nature Park,Freeport Parkway
94,"Dallas, TX",Noah's Arcade,598410aef5e9d71716c5d703,The Escape Game Dallas,3000 Grapevine Mills Parkway Suite 604
95,"Dallas, TX",Noah's Arcade,524ae90811d210a89758f472,Clear C2,724 Canyon Dr
96,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,501c5dd8e4b00a26d469da6a,T.G.I.Friday's Terminal B,No Address
97,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,504e572de4b0fcb8a575f307,Taxi with a driver who can't drive,No Address
98,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,58419f83f63c54143e4c4579,on a Lyft ride,No Address
99,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,5d97a7a373b07e0008bc1fb0,Area 51,No Address
100,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,4ed56a1f6c2528aaaebb33da,Dfw Outlook,No Address
101,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,5a257afe974617120f2b07b2,McKesson Specialty Health,845 Regent Blvd
102,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,5a09c2019e0d541db655b02b,North Cell Phone Lot,N Airfield Dr
103,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,50de0d51e4b01580953e0a62,Bass Pro Shooting Range,No Address
104,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,58b73477158b962d98b7504f,Maintenance Supply Headquarters,2525 Esters Blvd. #300
105,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,4cfc0222c51fa1cd1ac1e92b,Polar Express,No Address
106,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,4bcef83b29d4b7135c4da9dc,DFW North Toll Plaza,International Pkwy
107,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,51a40113498e5fd306ee7691,Gate B36A,No Address
108,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,5b3fbd436dcf04002c891b9e,Coca Cola,2701 Esters Blvd
109,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,56040274498efd374b898c9b,The Vine Family Chiropractic,No Address
110,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,4e4afc3814958c3abfa273f9,acuity brands lightimg,No Address
111,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,4bc531680a30d13a65ce599c,Pitcher's,No Address
112,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,5568b174498e0b3c1568e5c2,Graybar Electric Supply,2700 Regent Blvd Ste 300
113,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,5ced6f96f2554e002c0a4ca2,Runway 13L/31R,DFW Airport
114,"Dallas, TX",Northern Lights Arcade at Great Wolf Lodge,503e179de4b0ab5499d0fc73,Siplast,1000 Rochelle Blvd
115,"Dallas, TX",Spin and Win Arcade,556a4308498e1cf03139c0cb,Oak Highlands Brewery,10484 Brockwood Rd
116,"Dallas, TX",Spin and Win Arcade,4c112b93f1b6a59322157d27,US Post Office,10502 Markison Rd
117,"Dallas, TX",Spin and Win Arcade,60a80a648c55d01e311ee28d,Antique Restoration Masters,No Address
118,"Dallas, TX",Spin and Win Arcade,5205349c11d2982fcc3cfe70,Eat Jo Dawgs Food Truck,No Address
119,"Dallas, TX",Spin and Win Arcade,5edfb071d8e22f1ae513a486,Royal Direct Auto,No Address
120,"Dallas, TX",Spin and Win Arcade,4c260bc9f1272d7f43c485c5,Texas Handgun Academy,No Address
121,"Dallas, TX",Spin and Win Arcade,4b7c4a2cf964a520058a2fe3,Interstate Batteries,10200 Plano Rd
122,"Dallas, TX",Spin and Win Arcade,4fa828afe4b03b5b591a519e,Sharon Young Inc,No Address
123,"Dallas, TX",Spin and Win Arcade,57950c90498e6d2953e300d8,Mariscos La Riviera Nayarit,No Address
124,"Dallas, TX",Spin and Win Arcade,4e113afeb61c637b97abff68,Pt's Mens Club,10601 Plano Rd
125,"Dallas, TX",Spin and Win Arcade,5aac3b066bd36b5ee42f02fc,Lake Highlands Trail,Ferndale Rd
126,"Dallas, TX",Spin and Win Arcade,4e08b5a81838eb15af0953f3,AAA Sand & Stone,10550 Miller Rd
127,"Dallas, TX",Spin and Win Arcade,50f5f843e4b0932e29fa27d5,7-11,No Address
128,"Dallas, TX",Spin and Win Arcade,4dc56b2eb0fb5556ccefaded,Miller's Grass,No Address
129,"Dallas, TX",Spin and Win Arcade,4e2ded94b0fbdc2b64f261df,Shell,10650 Church Rd
130,"Dallas, TX",Spin and Win Arcade,5c43854866fc65002ca5816f,Str8 Choppin’ Barber Shop,10720 Miller Rd Ste 228
131,"Dallas, TX",Spin and Win Arcade,4e024296b61c90045007b0c2,Wallace elementary,9921 Kirkhaven Dr
132,"Dallas, TX",Spin and Win Arcade,4dd3f20652b1f6bad412790f,Royal Finish Inc,10703 Plano Rd
133,"Dallas, TX",Spin and Win Arcade,57fe5a1d498e7ebff44245ce,Dallas Golf,10265 Miller Rd
134,"Dallas, TX",Spin and Win Arcade,579e8946498eb936a0fc5a17,Blocksport Volleyball Club,No Address
135,"Dallas, TX",The Arcade,4e18b3a51f6eb955987d02c5,The Gift Shop,No Address
136,"Dallas, TX",The Arcade,4cab9e4114c337046e17ec3b,Western Extrusions,1720 Booth Dr
137,"Dallas, TX",The Arcade,4ada7a15f964a520e72221e3,Starbucks,1945 Sandy Lake Rd
138,"Dallas, TX",The Arcade,4faef1e4e4b03d522733918e,Carrollton Town Square Gazebo,No Address
139,"Dallas, TX",The Arcade,4c7444c966be6dcb6243bd0f,Shell,1946 N Interstate 35E
140,"Dallas, TX",The Arcade,4e0f7e50aeb7a5b33ef45489,Strong's Nursery,I-35
141,"Dallas, TX",The Arcade,4d58479c16146a3169235bc1,Ken Good Park,1200 W Jackson Rd
142,"Dallas, TX",The Arcade,507f1fade4b0d2368fdb2e1c,Addison Glass & Mirrors,No Address
143,"Dallas, TX",The Arcade,612a7403c10c833d8f5a1da8,bvb training grounds,No Address
144,"Dallas, TX",The Arcade,4bdb0e3b3904a5936283489e,LDS Cannery,No Address
145,"Dallas, TX",The Arcade,5be38d323b83070039d645dc,Blue Sky Sports Center - Carrollton,No Address
146,"Dallas, TX",The Arcade,5244b7ca11d2a17182c578a6,Exacta Creative Design,No Address
147,"Dallas, TX",The Arcade,4c2f9b8666e40f471a3cc28b,Animal Services And Adoption Center Of Carrollton,No Address
148,"Dallas, TX",The Arcade,4ec6f670775bf65c02d9a10f,"Trinity Mills Station (DART Rail, A-train)",2525 Blanton Dr
149,"Dallas, TX",The Arcade,4c2114fc7e85c92803f3b921,Wine Maker's Toy Store,No Address
150,"Dallas, TX",The Arcade,4e89ea2961afd3867c3a85c9,Southwest Wholesale Nursery,No Address
151,"Dallas, TX",The Arcade,4fbe5602e4b0ab5c872d8524,Office Furniture Connection,No Address
152,"Dallas, TX",The Arcade,607b19dc581bc3028142326c,Used Office Furniture Connection,No Address
153,"Dallas, TX",The Arcade,4dcec0138877851243ffcb66,McInnish Soccer Fields,No Address
